
=== OTF2-PRINT ===
=== Events =====================================================================
Event                               Location            Timestamp  Attributes
LEAVE                                      0     7680567975152466  Region: "MPI_Wait" <205>
ENTER                                      0     7680567975160293  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567975160504  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2603
LEAVE                                      0     7680567975160770  Region: "MPI_Wait" <205>
ENTER                                      0     7680567975185538  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567975185750  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567975185864  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975186089  Request: 2607
LEAVE                                      0     7680567975187068  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975187228  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975187385  Request: 2608
LEAVE                                      0     7680567975188017  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975188174  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975188311  Request: 2609
LEAVE                                      0     7680567975188843  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975188983  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975189124  Request: 2610
LEAVE                                      0     7680567975189730  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975189856  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975190003  Request: 2611
LEAVE                                      0     7680567975190528  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975190657  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975190797  Request: 2612
LEAVE                                      0     7680567975191282  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567975191432  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567975191572  Request: 2613
LEAVE                                      0     7680567975192079  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567976027855  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567976027855  
MPI_COLLECTIVE_END                         0     7680567976958591  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567976958779  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567976958973  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567976959100  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567977354204  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977354477  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2614
LEAVE                                      0     7680567977356329  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977378278  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977378530  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2615
LEAVE                                      0     7680567977380137  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977406458  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977406726  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2616
LEAVE                                      0     7680567977408127  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977426357  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977426604  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2617
LEAVE                                      0     7680567977428080  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977445575  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977445816  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2618
LEAVE                                      0     7680567977447221  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977464965  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977465203  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2619
LEAVE                                      0     7680567977466571  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977478966  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567977479171  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2620
LEAVE                                      0     7680567977480454  Region: "MPI_Isend" <162>
ENTER                                      0     7680567977480649  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567977739270  Request: 2614
MPI_ISEND_COMPLETE                         0     7680567977739749  Request: 2615
MPI_ISEND_COMPLETE                         0     7680567977739967  Request: 2616
MPI_ISEND_COMPLETE                         0     7680567977740168  Request: 2617
MPI_ISEND_COMPLETE                         0     7680567977740320  Request: 2618
MPI_ISEND_COMPLETE                         0     7680567977740477  Request: 2619
MPI_ISEND_COMPLETE                         0     7680567977740617  Request: 2620
LEAVE                                      0     7680567977740913  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567977741358  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567977741518  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567977741629  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977741919  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2607
LEAVE                                      0     7680567977742359  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977758182  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977758582  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2608
LEAVE                                      0     7680567977758938  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977772411  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977772665  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2609
LEAVE                                      0     7680567977772988  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977786295  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977892758  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2610
LEAVE                                      0     7680567977893099  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977905118  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977905377  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2611
LEAVE                                      0     7680567977905629  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977917254  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567977924686  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2612
LEAVE                                      0     7680567977924993  Region: "MPI_Wait" <205>
ENTER                                      0     7680567977936804  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567978371373  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2613
LEAVE                                      0     7680567978371693  Region: "MPI_Wait" <205>
ENTER                                      0     7680567978381534  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567978381727  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567978381828  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978382053  Request: 2621
LEAVE                                      0     7680567978383127  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978383275  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978383433  Request: 2622
LEAVE                                      0     7680567978384004  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978384145  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978384278  Request: 2623
LEAVE                                      0     7680567978384818  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978384963  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978385096  Request: 2624
LEAVE                                      0     7680567978385711  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978385838  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978385975  Request: 2625
LEAVE                                      0     7680567978386509  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978386631  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978386771  Request: 2626
LEAVE                                      0     7680567978387253  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978387387  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567978387519  Request: 2627
LEAVE                                      0     7680567978388005  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567978403047  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567978403214  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567978403459  Region: "MPI_Waitall" <206>
LEAVE                                      0     7680567978403894  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567978404005  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567978404088  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567978404158  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567978897506  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2621
LEAVE                                      0     7680567978897882  Region: "MPI_Wait" <205>
ENTER                                      0     7680567978921608  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567978922218  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2622
LEAVE                                      0     7680567978922555  Region: "MPI_Wait" <205>
ENTER                                      0     7680567978944838  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567979005860  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2623
LEAVE                                      0     7680567979006339  Region: "MPI_Wait" <205>
ENTER                                      0     7680567979034570  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567979233935  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2624
LEAVE                                      0     7680567979234280  Region: "MPI_Wait" <205>
ENTER                                      0     7680567979255446  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567979255734  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2625
LEAVE                                      0     7680567979256012  Region: "MPI_Wait" <205>
ENTER                                      0     7680567979276821  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567979277887  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2626
LEAVE                                      0     7680567979278182  Region: "MPI_Wait" <205>
ENTER                                      0     7680567979299017  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567979773975  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 48, Request: 2627
LEAVE                                      0     7680567979774288  Region: "MPI_Wait" <205>
ENTER                                      0     7680567979792067  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567979792246  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567979792348  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567979792594  Request: 2628
LEAVE                                      0     7680567979793580  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567979793739  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567979793895  Request: 2629
LEAVE                                      0     7680567979794449  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567979794602  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567979794753  Request: 2630
LEAVE                                      0     7680567979795269  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567979799171  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567979799342  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567980457151  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567980457425  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2631
LEAVE                                      0     7680567980459095  Region: "MPI_Isend" <162>
ENTER                                      0     7680567980481822  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567980482065  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2632
LEAVE                                      0     7680567980483772  Region: "MPI_Isend" <162>
ENTER                                      0     7680567980513361  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567980513638  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2633
LEAVE                                      0     7680567980514785  Region: "MPI_Isend" <162>
ENTER                                      0     7680567980514971  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567980670249  Request: 2631
MPI_ISEND_COMPLETE                         0     7680567980670677  Request: 2632
MPI_ISEND_COMPLETE                         0     7680567980670863  Request: 2633
LEAVE                                      0     7680567980671208  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567980671495  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567980671630  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567980671734  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567980671961  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2628
LEAVE                                      0     7680567980672330  Region: "MPI_Wait" <205>
ENTER                                      0     7680567980685828  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567980686186  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2629
LEAVE                                      0     7680567980686520  Region: "MPI_Wait" <205>
ENTER                                      0     7680567980694390  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567980694614  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2630
LEAVE                                      0     7680567980694882  Region: "MPI_Wait" <205>
ENTER                                      0     7680567980719798  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567980720009  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567980720147  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980720365  Request: 2634
LEAVE                                      0     7680567980721258  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980721405  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980721556  Request: 2635
LEAVE                                      0     7680567980722124  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980722270  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980722409  Request: 2636
LEAVE                                      0     7680567980722947  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980723080  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980723214  Request: 2637
LEAVE                                      0     7680567980723853  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980723990  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980724126  Request: 2638
LEAVE                                      0     7680567980724626  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980724766  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980724906  Request: 2639
LEAVE                                      0     7680567980725436  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567980725579  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567980725713  Request: 2640
LEAVE                                      0     7680567980726270  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567981561127  Region: "MPI_Allreduce" <6>
MPI_COLLECTIVE_BEGIN                       0     7680567981561127  
MPI_COLLECTIVE_END                         0     7680567982526644  Operation: ALLREDUCE, Communicator: "MPI_COMM_WORLD" <1>, Root: UNDEFINED, Sent: 1728, Received: 1728
LEAVE                                      0     7680567982526804  Region: "MPI_Allreduce" <6>
ENTER                                      0     7680567982526982  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567982527101  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567982883399  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982883714  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2641
LEAVE                                      0     7680567982885493  Region: "MPI_Isend" <162>
ENTER                                      0     7680567982908038  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982908275  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2642
LEAVE                                      0     7680567982909975  Region: "MPI_Isend" <162>
ENTER                                      0     7680567982936062  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982936331  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2643
LEAVE                                      0     7680567982937736  Region: "MPI_Isend" <162>
ENTER                                      0     7680567982955391  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982955622  Receiver: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2644
LEAVE                                      0     7680567982957180  Region: "MPI_Isend" <162>
ENTER                                      0     7680567982974620  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982974849  Receiver: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2645
LEAVE                                      0     7680567982976275  Region: "MPI_Isend" <162>
ENTER                                      0     7680567982994037  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567982994304  Receiver: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2646
LEAVE                                      0     7680567982995700  Region: "MPI_Isend" <162>
ENTER                                      0     7680567983008283  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567983008476  Receiver: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2647
LEAVE                                      0     7680567983009723  Region: "MPI_Isend" <162>
ENTER                                      0     7680567983009924  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567983287733  Request: 2641
MPI_ISEND_COMPLETE                         0     7680567983288195  Request: 2642
MPI_ISEND_COMPLETE                         0     7680567983288378  Request: 2643
MPI_ISEND_COMPLETE                         0     7680567983288565  Request: 2644
MPI_ISEND_COMPLETE                         0     7680567983288726  Request: 2645
MPI_ISEND_COMPLETE                         0     7680567983288890  Request: 2646
MPI_ISEND_COMPLETE                         0     7680567983289056  Request: 2647
LEAVE                                      0     7680567983289371  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567983289806  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567983289969  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567983290057  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983290305  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2634
LEAVE                                      0     7680567983290697  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983306567  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983306968  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2635
LEAVE                                      0     7680567983307361  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983320625  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983320905  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 504600, Request: 2636
LEAVE                                      0     7680567983321211  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983333638  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983464455  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2637
LEAVE                                      0     7680567983464800  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983476923  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983477196  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2638
LEAVE                                      0     7680567983477460  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983489237  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983501587  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 3480, Request: 2639
LEAVE                                      0     7680567983501914  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983513805  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567983903237  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 1024, Length: 24, Request: 2640
LEAVE                                      0     7680567983903588  Region: "MPI_Wait" <205>
ENTER                                      0     7680567983913289  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567983913472  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567983913576  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983913793  Request: 2648
LEAVE                                      0     7680567983914832  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983914991  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983915150  Request: 2649
LEAVE                                      0     7680567983915768  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983915926  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983916076  Request: 2650
LEAVE                                      0     7680567983916635  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983916783  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983916916  Request: 2651
LEAVE                                      0     7680567983917522  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983917653  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983917797  Request: 2652
LEAVE                                      0     7680567983918305  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983918432  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983918581  Request: 2653
LEAVE                                      0     7680567983919088  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983919233  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567983919375  Request: 2654
LEAVE                                      0     7680567983919880  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567983934843  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567983935010  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567983935257  Region: "MPI_Waitall" <206>
LEAVE                                      0     7680567983935685  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567983935794  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567983935869  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567983935944  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984483312  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2648
LEAVE                                      0     7680567984483725  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984508480  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984510095  Sender: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2649
LEAVE                                      0     7680567984510476  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984533926  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984558093  Sender: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 1009200, Request: 2650
LEAVE                                      0     7680567984558537  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984591944  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984766158  Sender: 7 ("Master thread" <7>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2651
LEAVE                                      0     7680567984766456  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984787729  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984788002  Sender: 42 ("Master thread" <42>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2652
LEAVE                                      0     7680567984788265  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984808346  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567984809314  Sender: 37 ("Master thread" <37>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 6960, Request: 2653
LEAVE                                      0     7680567984809594  Region: "MPI_Wait" <205>
ENTER                                      0     7680567984831217  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567985316915  Sender: 43 ("Master thread" <43>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 2048, Length: 48, Request: 2654
LEAVE                                      0     7680567985317264  Region: "MPI_Wait" <205>
ENTER                                      0     7680567985334992  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567985335170  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567985335271  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567985335538  Request: 2655
LEAVE                                      0     7680567985336524  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567985336682  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567985336848  Request: 2656
LEAVE                                      0     7680567985337449  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567985337597  Region: "MPI_Irecv" <153>
MPI_IRECV_REQUEST                          0     7680567985337748  Request: 2657
LEAVE                                      0     7680567985338278  Region: "MPI_Irecv" <153>
ENTER                                      0     7680567985342255  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567985342416  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567985999451  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567985999696  Receiver: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2658
LEAVE                                      0     7680567986001411  Region: "MPI_Isend" <162>
ENTER                                      0     7680567986023828  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567986024065  Receiver: 6 ("Master thread" <6>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2659
LEAVE                                      0     7680567986025647  Region: "MPI_Isend" <162>
ENTER                                      0     7680567986055112  Region: "MPI_Isend" <162>
MPI_ISEND                                  0     7680567986055352  Receiver: 1 ("Master thread" <1>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2660
LEAVE                                      0     7680567986056565  Region: "MPI_Isend" <162>
ENTER                                      0     7680567986056744  Region: "MPI_Waitall" <206>
MPI_ISEND_COMPLETE                         0     7680567986250109  Request: 2658
MPI_ISEND_COMPLETE                         0     7680567986250579  Request: 2659
MPI_ISEND_COMPLETE                         0     7680567986250785  Request: 2660
LEAVE                                      0     7680567986251165  Region: "MPI_Waitall" <206>
ENTER                                      0     7680567986251466  Region: "MPI_Comm_rank" <33>
LEAVE                                      0     7680567986251600  Region: "MPI_Comm_rank" <33>
ENTER                                      0     7680567986251699  Region: "MPI_Wait" <205>
MPI_IRECV                                  0     7680567986251946  Sender: 36 ("Master thread" <36>), Communicator: "MPI_COMM_WORLD" <1>, Tag: 3072, Length: 497664, Request: 2655
